스타 이즈 본,https://movie-phinf.pstatic.net/20180912_118/1536714294340kLm2Y_JPEG/movie_image.jpg?type=m203_290_2,9.16,"['드라마', '멜로/로맨스']","['잭슨', '앨리', '자신', '가수', '레이디', '점점', '예술가', '고뇌', '자기', '모든', '상처', '거듭', '쿠퍼', '재능', '스타']",브래들리 쿠퍼,"['브래들리 쿠퍼', '레이디 가가', '샘 엘리어트', '데이브 샤펠', '보니 소머빌']"
하이 스피드! –프리! 스타팅 데이즈,https://movie-phinf.pstatic.net/20160219_64/1455858642927mYkdr_JPEG/movie_image.jpg?type=m203_290_2,9.17,['애니메이션'],"['카', '계영', '혼', '하루', '마코토', '시작', '무엇', '수영', '팀', '진학', '프리', '마음', '청춘', '스타', '중학교']",타케모토 야스히로,"['시마자키 노부나가', '스즈키 타츠히사', '토요나가 토시유키', '우치야마 코우키', '노지마 켄지']"
귀향,https://movie-phinf.pstatic.net/20160120_81/1453251627428vz7d8_JPEG/movie_image.jpg?type=m203_290_2,9.16,['드라마'],"['영화', '위안부', '일본군', '참여', '귀향', '후원자', '후원', '펀딩', '할머니', '시사회', '피해자', '감독', '완성', '조정래', '정민']",조정래,"['강하나', '최리', '손숙', '황화순', '정무성']"
식코,https://movie-phinf.pstatic.net/20111222_93/1324494924176TveNf_JPEG/movie_image.jpg?type=m203_290_2,9.15,['다큐멘터리'],"['의료', '돈', '제도', '미국', '감독', '무어', '보험', '사회', '마이클', '이면', '프랑스', '생략', '캐나다', '도발', '위해']",마이클 무어,"['마이클 무어', '레지 서반티스', '존 그레이엄', '윌리엄 마허', '린다 피노']"
모아나,https://movie-phinf.pstatic.net/20170120_142/1484874386518CyDv1_JPEG/movie_image.jpg?type=m203_290_2,9.16,"['애니메이션', '모험', '코미디', '가족', '판타지', '뮤지컬']","['바다', '디즈니', '마우이', '애니메이션', '섬', '수', '영화', '캐릭터', '감독', '탄생', '태평양', '겨울왕국', '진', '이야기', '등']",론 클레멘츠,"['아우이 크라발호', '드웨인 존슨', '레이첼 하우스', '테무에라 모리슨', '저메인 클레멘트']"
어바웃 타임,https://movie-phinf.pstatic.net/20131115_243/1384498185621awKv1_JPEG/movie_image.jpg?type=m203_290_2,9.16,"['멜로/로맨스', '코미디']","['영화', '로맨틱', '타임', '어바웃', '코미디', '최고', '사랑', '매력', '글', '리슨', '돔놀', '수', '탄생', '타이틀', '워킹']",리차드 커티스,"['도널 글리슨', '레이첼 맥아담스', '빌 나이', '린제이 던칸', '리디아 윌슨']"
마틸다,https://movie-phinf.pstatic.net/20111222_240/1324542092147DLwVb_JPEG/movie_image.jpg?type=m203_290_2,9.17,"['코미디', '가족', '판타지']","['마틸다', '교장', '그녀', '학교', '트런치불', '허니', '아버지', '친구', '책', '아이', '초능력', '꽃', '미스', '때', '발휘']",대니 드비토,"['마라 윌슨', '대니 드비토', '레아 펄만', '엠베스 데이비츠', '팸 페리스']"
일 포스티노,https://movie-phinf.pstatic.net/20170224_224/1487898984194Udh3k_JPEG/movie_image.jpg?type=m203_290_2,9.17,"['드라마', '멜로/로맨스']","['시인', '섬', '마리오', '네루다', '우체부', '우편물', '아들', '이성', '관심', '불어', '수', '발견', '감성', '루쏘', '여자']",마이클 래드포드,"['필립 느와레', '마시모 트로이시', '마리아 그라지아 쿠시노타', '레나토 스카르파', '린다 모레티']"
오즈의 마법사,https://movie-phinf.pstatic.net/20120413_193/1334280943654doGnb_JPEG/movie_image.jpg?type=m203_290_2,9.16,"['가족', '판타지', '모험', '뮤지컬']","['오즈', '도로시', '마법사', '나라', '위해', '알', '친구', '양철', '것임', '향', '도중', '발걸음', '오리', '사자', '수']",빅터 플레밍,"['주디 갈랜드', '프랭크 모건', '레이 볼거', '버트 라르', '잭 헤일리']"
제리 맥과이어,https://movie-phinf.pstatic.net/20170117_81/1484617946654rfLEh_JPEG/movie_image.jpg?type=m203_290_2,9.16,"['드라마', '멜로/로맨스']","['제리', '에이전시', '다시', '도로시', '모든', '자신', '하루아침', '동료', '선수', '수', '제안', '발견', '작성', '통보', '그녀']",카메론 크로우,"['톰 크루즈', '쿠바 구딩 쥬니어', '르네 젤위거', '켈리 프레스톤', '제리 오코넬']"
눈길,https://movie-phinf.pstatic.net/20170202_22/1486013531156vr1sb_JPEG/movie_image.jpg?type=m203_290_2,9.15,['드라마'],"['영화', '눈길', '생각', '배우', '감독', '김향기', '김새론', '소녀', '연기', '촬영', '종', '작품', '마음', '수', '영애']",이나정,"['김영옥', '김향기', '김새론', '조수향', '서영주']"
그래도 내가 하지 않았어,https://movie-phinf.pstatic.net/20111222_18/13245351591110YyBp_JPEG/movie_image.jpg?type=m203_290_2,9.15,['드라마'],"['일본', '영화', '감독', '최고', '댄스', '텟페이', '작품', '연기', '등', '재판', '위', '배우', '마사', '통해', '치한']",수오 마사유키,"['카세 료', '세토 아사카', '야마모토 코지', '모타이 마사코', '야쿠쇼 코지']"
가디언즈,https://movie-phinf.pstatic.net/20121016_156/13503550190145oVrC_JPEG/movie_image.jpg?type=m203_290_2,9.16,"['애니메이션', '모험']","['가디언즈', '작품', '캐릭터', '애니메이션', '드림웍스', '배우', '피치', '할리우드', '부활절', '연기', '최고', '프로스트', '수', '전세계', '산타클로스']",피터 램지,"['크리스 파인', '알렉 볼드윈', '주드 로', '아일라 피셔', '휴 잭맨']"
타짜,https://movie-phinf.pstatic.net/20111223_57/13245799126671QMbI_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['범죄', '드라마', '코미디', '스릴러']","['타짜', '영화', '고니', '도박', '배우', '만화', '화투', '판', '생각', '이야기', '감독', '사람', '원작', '촬영', '대한']",최동훈,"['조승우', '김혜수', '백윤식', '유해진', '김응수']"
극장판 공룡메카드: 타이니소어의 섬,https://movie-phinf.pstatic.net/20181210_8/1544404366603phGP3_JPEG/movie_image.jpg?type=m203_290_2,9.14,['애니메이션'],"['공룡', '극장판', '수', '카드', '아이', '타이', '애니메이션', '섬', '캐릭터', '어의', '영화', '이번', '시리즈', '제작', '더욱']",최신규,"['김서영', '엄상현', '안현서', '김장', '홍범기']"
비상,https://movie-phinf.pstatic.net/20111223_188/1324587996680HxdsQ_JPEG/movie_image.jpg?type=m203_290_2,9.18,['다큐멘터리'],"['선수', '스포츠', '축구', '감동', '경기', '국내', '영화', '팀', '수', '축구팀', '인천', '최초', '월드컵', '무비', '스토리']",임유철,"['오만석', '안종복', '장외룡', '임중용', '김학철']"
"불량소녀, 너를 응원해!",https://movie-phinf.pstatic.net/20160908_103/1473299262306FIbSP_JPEG/movie_image.jpg?type=m203_290_2,9.14,['드라마'],"['응원', '소녀', '영화', '불량', '일본', '배우', '연기', '수', '관객', '모두', '사야카', '인생', '작품', '캐릭터', '긍정']",도이 노부히로,"['아리무라 카스미', '이토 아츠시', '요시다 요', '다나카 테츠시', '노무라 슈헤이']"
플래툰,https://movie-phinf.pstatic.net/20170427_140/1493269042979rxUMt_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['전쟁', '드라마']","['크리스', '반즈', '지옥', '전쟁', '터', '중사', '수', '알', '불합리', '목격', '인간미', '중시', '입대', '날', '참상']",올리버 스톤,"['찰리 쉰', '톰 베린저', '윌렘 대포', '포레스트 휘태커', '프란체스코 퀸']"
범죄도시,https://movie-phinf.pstatic.net/20170915_299/1505458505658vbKcN_JPEG/movie_image.jpg?type=m203_290_2,9.14,['액션'],"['액션', '배우', '형사', '영화', '범죄', '도시', '연기', '윤계상', '위해', '재미', '진', '마동석', '실화', '작품', '스탭들']",강윤성,"['마동석', '윤계상', '조재윤', '최귀화', '임형준']"
아름다운 세상을 위하여,https://movie-phinf.pstatic.net/20111221_135/1324452440342XkF7n_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['드라마', '멜로/로맨스']","['무엇', '트레버', '숙제', '수', '발견', '삶', '이진', '아들', '주위', '앨렌', '자신', '칵테일', '할리', '양육비', '헬렌']",미미 레더,"['케빈 스페이시', '헬렌 헌트', '헤일리 조엘 오스먼트', '제이 모어', '제임스 카비젤']"
즐거운 인생,https://movie-phinf.pstatic.net/20111223_68/1324566680122MUuwc_JPEG/movie_image.jpg?type=m203_290_2,9.14,['코미디'],"['활화산', '보컬', '밴드', '현준', '성욱', '혁수', '자식', '영', '상우', '실력', '김윤석', '기러기아빠', '사리', '드럼', '연주']",이준익,"['정진영', '김윤석', '김상호', '장근석', '김호정']"
스텝 업 3D,https://movie-phinf.pstatic.net/20111223_6/1324618476816gmpOx_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['드라마', '멜로/로맨스']","['댄스', '스텝업', '영화', '관객', '최고', '댄서', '등', '퍼포먼스', '위해', '배틀', '세계', '더욱', '감독', '장면', '수']",존 추,"['샤니 빈슨', '릭 말람브리', '애덤 G. 세바니', '해리 슘 주니어', '알리슨 스토너']"
점박이 한반도의 공룡2 : 새로운 낙원,https://movie-phinf.pstatic.net/20181226_152/1545790505642ANrUN_JPEG/movie_image.jpg?type=m203_290_2,9.13,['애니메이션'],"['공룡', '점박이', '한반도', '관객', '백악기', '낙원', '캐릭터', '연기', '애니메이션', '모험', '배우', '영화', '수', '막내', '아이']",한상호,"['박희순', '라미란', '김성균', '송욱경', '이봉균']"
하치 이야기,https://movie-phinf.pstatic.net/20111222_279/13244806727626Auww_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['가족', '드라마']","['교수', '하치', '우에노', '강아지', '시부야', '사랑', '매일', '동경', '날', '눈', '흰눈', '아키', '검둥이', '동경제대', '출근']",코야마 세이지로,"['하루카와 마스미', '이가와 히사시', '이시쿠라 사부로', '이시노 마코', '이즈미야 시게루']"
할머니는 일학년,https://movie-phinf.pstatic.net/20120504_6/1336099988644PV7SH_JPEG/movie_image.jpg?type=m203_290_2,9.13,['드라마'],"['할머니', '영화', '한글', '일학년', '관객', '집', '동이', '아들', '수', '손녀', '등', '시작', '방가', '살', '출연']",진광교,"['김진구', '신채연', '팜끼우투', '김경애', '김인오']"
짱구는 못말려 극장판: 태풍을 부르는 노래하는 엉덩이 폭탄!,https://movie-phinf.pstatic.net/20111223_270/13245912099492UR7d_JPEG/movie_image.jpg?type=m203_290_2,9.13,"['가족', '코미디', '애니메이션']","['짱구', '흰둥이', '폭탄', '지구', '엉덩이', '휴가', '기저귀', '수', '우주', '국제', '도망', '공연', '정보', '집단', '개양귀비']",무토 유지,"['야지마 아키코', '나라하시 미키', '후지와라 케이지', '코오로기 사토미', '마시바 마리']"
취권,https://movie-phinf.pstatic.net/20111223_227/1324579350618dLcsD_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['코미디', '액션']","['소화자', '비홍', '황기영', '시도', '탈출', '무술', '계획', '알', '이씨', '광동성', '번개', '궁지', '수', '손아귀', '훈련']",원화평,"['성룡', '황정리', '원소전', '석천', '원신의']"
우드잡,https://movie-phinf.pstatic.net/20141215_209/1418611515184k2Yvc_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['코미디', '드라마']","['히라노', '관리', '연수', '산림', '표지', '가무', '사리', '홍보', '마을', '모델', '전파', '여친', '본격', '결코', '대해']",야구치 시노부,"['소메타니 쇼타', '나가사와 마사미', '이토 히데아키', '유카', '니시다 나오미']"
국가대표,https://movie-phinf.pstatic.net/20120103_32/1325584763019wyepw_JPEG/movie_image.jpg?type=m203_290_2,9.13,"['드라마', '코미디']","['스키점프', '선수', '국가대표', '영화', '촬영', '수', '훈련', '스키', '하늘', '전', '경기', '실제', '대한민국', '점프', '개인']",김용화,"['하정우', '성동일', '김지석', '김동욱', '최재환']"
클릭,https://movie-phinf.pstatic.net/20111222_18/1324521936086hEpvc_JPEG/movie_image.jpg?type=m203_290_2,9.13,"['코미디', '드라마', '판타지']","['리모컨', '마이클', '만능', '소리', '아내', '시작', '기억', '그녀', '감기', '조정', '감상', '정신', '모션', '홧김', '무슨']",프랭크 코라치,"['아담 샌들러', '케이트 베킨세일', '크리스토퍼 월켄', '헨리 윙클러', '데이빗 핫셀호프']"
설리: 허드슨강의 기적,https://movie-phinf.pstatic.net/20160929_171/1475137390209iWmGD_JPEG/movie_image.jpg?type=m203_290_2,9.13,['드라마'],"['기장', '설리', '여객기', '강', '고도', '시간', '엔진', '수상', '미터', '시도', '무릅쓰', '절체절명', '이륙', '확보', '허드슨']",클린트 이스트우드,"['톰 행크스', '로라 리니', '아론 에크하트', '안나 건', '샘 헌팅톤']"
파워 오브 원,https://movie-phinf.pstatic.net/20111221_212/132447467383820kVb_JPEG/movie_image.jpg?type=m203_290_2,9.12,['드라마'],"['학교', '독일', '백인', '영국인', '농장', '소년', '대한', '인간', '주로', '중', '독립', '기숙', '권투', '사이', '인생']",존 G. 아빌드센,"['스티븐 도프', '가이 위처', '시몬 펜톤', '아민 뮬러-스탈', '알로이스 모요']"
아는 여자,https://movie-phinf.pstatic.net/20111223_188/1324568170601m66AC_JPEG/movie_image.jpg?type=m203_290_2,9.13,['코미디'],"['남자', '치성', '여자', '술', '사연', '바텐더', '여관', '그냥', '눈', '날', '라디오', '주사', '처음', '잔', '진창']",장진,"['정재영', '이나영', '장영남', '오승현', '정규수']"
하이큐!! 재능과 센스,https://movie-phinf.pstatic.net/20171113_173/15105410427086oNhz_JPEG/movie_image.jpg?type=m203_290_2,9.13,['애니메이션'],"['고교', '스노', '카라', '사이', '모든', '배구', '참가', '이목', '합숙', '결승', '불꽃', '강호', '훈련', '결전', '탈락']",미츠나카 스스무,[]
내일을 향해 쏴라,https://movie-phinf.pstatic.net/20111222_62/132453083493156KNX_JPEG/movie_image.jpg?type=m203_290_2,9.13,"['서부', '범죄', '드라마']","['선댄스', '사람', '은행', '때', '강도', '에타', '소리', '모두', '볼리비아', '캐시디', '돈', '신고', '세상', '터', '갱단']",조지 로이 힐,"['폴 뉴먼', '로버트 레드포드', '캐서린 로스', '스트로더 마틴', '헨리 존스']"
블러드 다이아몬드,https://movie-phinf.pstatic.net/20111221_78/1324475227955BFPGK_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['모험', '드라마', '스릴러']","['다이아몬드', '촬영', '수', '아프리카', '시에라리온', '영화', '솔로몬', '위', '위해', '장면', '처', '소년병', '내전', '등', '진실']",에드워드 즈윅,"['레오나르도 디카프리오', '제니퍼 코넬리', '디몬 하운수', '지미 미스트리', '마이클 쉰']"
스틸 라이프,https://movie-phinf.pstatic.net/20140430_152/1398824647354KP8U6_JPEG/movie_image.jpg?type=m203_290_2,9.15,['드라마'],"['삶', '영화제', '영화', '국제', '스틸', '라이프', '죽음', '사람', '메이', '부문', '네이버', '스토크', '고립', '개', '관객']",우베르토 파솔리니,"['에디 마산', '조앤 프로갓', '카렌 드루어리', '앤드류 부찬', '데이빗 쇼 파커']"
아나스타샤,https://movie-phinf.pstatic.net/20111222_173/1324488282451i1T4F_JPEG/movie_image.jpg?type=m203_290_2,9.14,"['애니메이션', '판타지', '모험', '드라마']","['아나스타샤', '드미트리', '러시아', '파리', '할머니', '황실', '라스푸틴', '알', '마리', '진짜', '저주', '시작', '공주', '위해', '열쇠']",돈 블루스,"['멕 라이언', '존 쿠삭', '켈시 그래머', '크리스토퍼 로이드', '행크 아자리아']"
에너미 오브 스테이트,https://movie-phinf.pstatic.net/20111221_206/1324478794839B17uc_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['액션', '스릴러', '드라마']","['안보', '국', '국가', '브릴', '다니엘', '자신', '정보', '도청', '변호사', '협상', '레이', '행위', '카메라', '위해', '이자']",토니 스콧,"['윌 스미스', '진 핵크만', '존 보이트', '레지나 킹', '로렌 딘']"
킹 오브 프리즘 프라이드 더 히어로,https://movie-phinf.pstatic.net/20180418_53/1524027409219FEf0v_JPEG/movie_image.jpg?type=m203_290_2,9.13,['애니메이션'],"['프리즘', '위해', '에델로즈', '킹', '누구', '스타', '로서', '키', '특훈', '과연', '보고', '개막', '활동', '진', '슈']",히시다 마사카즈,"['남도형', '엄상현', '이원찬', '정주원', '이정민']"
다키스트 아워,https://movie-phinf.pstatic.net/20180110_280/1515560909479IrfaN_JPEG/movie_image.jpg?type=m203_290_2,9.13,"['드라마', '전쟁']","['처칠', '윈스턴', '게리', '촬영', '올드', '워', '키스트', '수', '감독', '영국', '덩케르크', '라이트', '작전', '가장', '영화']",조 라이트,"['게리 올드만', '크리스틴 스콧 토마스', '릴리 제임스', '벤 멘델슨', '스티븐 딜레인']"
미션 임파서블: 폴아웃,https://movie-phinf.pstatic.net/20180523_234/1527043720337JCQAP_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['액션', '모험', '스릴러']","['미션', '임파', '액션', '크루즈', '시리즈', '영화', '세계', '내한', '전', '폴아웃', '이번', '에단', '촬영', '배우', '헌트']",크리스토퍼 맥쿼리,"['톰 크루즈', '헨리 카빌', '사이먼 페그', '레베카 퍼거슨', '빙 라메스']"
오직 그대만,https://movie-phinf.pstatic.net/20111223_173/1324647860397120c7_JPEG/movie_image.jpg?type=m203_290_2,9.12,['멜로/로맨스'],"['부산', '철민', '오직', '사랑', '그대만', '정화', '영화제', '영화', '감독', '국제', '커플', '등', '이야기', '관객', '한효주']",송일곤,"['소지섭', '한효주', '강신일', '박철민', '윤종화']"
스트레인저 - 무황인담,https://movie-phinf.pstatic.net/20111222_241/13245503563760m3z7_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['액션', '애니메이션']","['나나', '소년', '일본', '수', '로우', '무사', '코타', '시', '명나라', '비밀', '상륙', '피', '스스로', '불명', '불로불사']",안도 마사히로,"['치넨 유리', '나가세 토모야', '오츠카 아키오', '타케나카 나오토', '야마데라 코이치']"
귀를 기울이면,https://movie-phinf.pstatic.net/20111222_142/1324490958843Pmmz4_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['애니메이션', '가족', '멜로/로맨스', '드라마']","['세이지', '시즈쿠', '고양이', '책', '자신', '손자', '알', '바이올린', '아마사', '중학교', '장인', '대해', '도서', '발견', '작가']",콘도 요시후미,"['혼나 요코', '타카하시 잇세이', '무로이 시게루', '타치바나 타카시', '츠유구치 시게루']"
와이키키 브라더스,https://movie-phinf.pstatic.net/20111222_128/1324488459316jFBDl_JPEG/movie_image.jpg?type=m203_290_2,9.12,['드라마'],"['성우', '밴드', '정석', '생활', '강수', '팀', '꿈', '여자', '수안보', '원장', '알콜', '출장', '주자', '와이키키', '음악학']",임순례,"['이얼', '박원상', '황정민', '오광록', '오지혜']"
파 앤드 어웨이,https://movie-phinf.pstatic.net/20111223_213/1324629895678Uiwx0_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['드라마', '서부', '모험', '멜로/로맨스']","['쉐넌', '지주', '오클라호마', '땅', '보스톤', '소작농', '권투', '때문', '총', '대한', '아일랜드', '돈', '철거', '넬리', '방황']",론 하워드,"['톰 크루즈', '니콜 키드먼', '토마스 깁슨', '로버트 프로스키', '바바라 바브콕']"
겨울왕국,https://movie-phinf.pstatic.net/20170418_82/1492496178995pHxdA_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['애니메이션', '모험', '코미디', '가족', '판타지', '뮤지컬']","['겨울왕국', '최고', '디즈니', '흥행', '전', '세계', '뮤지컬', '참여', '애니메이션', '관객', '등', '사상', '작품', '대표', '효린']",크리스 벅,"['크리스틴 벨', '이디나 멘젤', '조시 게드', '조나단 그로프', '산티노 폰타나']"
코렐라인: 비밀의 문,https://movie-phinf.pstatic.net/20111223_181/1324585236321puUE0_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['애니메이션', '판타지', '가족', '모험', '스릴러']","['세계', '라인', '코렐', '다른', '모든', '문', '현실', '위해', '알', '친구', '마음', '점점', '부모님', '비밀', '생각']",헨리 셀릭,"['다코타 패닝', '테리 해처', '제니퍼 손더스', '던 프렌치', '키스 데이빗']"
뱀파이어와의 인터뷰,https://movie-phinf.pstatic.net/20111222_276/1324522694747ITztq_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['공포', '드라마']","['루이', '뱀파이어', '피', '스타트', '로디아', '마음', '시작', '삶', '인간', '그녀', '죽', '아이', '두운', '살해', '알망드']",닐 조던,"['톰 크루즈', '브래드 피트', '안토니오 반데라스', '스티븐 레아', '크리스찬 슬레이터']"
패치 아담스,https://movie-phinf.pstatic.net/20111222_287/1324489719005MKdfx_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['코미디', '드라마']","['패치', '환자', '의사', '정신', '현재', '버지니아', '이상', '중', '병원', '행위', '진료', '무료', '의료', '생', '치료']",톰 새디악,"['로빈 윌리엄스', '모니카 포터', '다니엘 런던', '필립 세이모어 호프만', '밥 건튼']"
칠곡 가시나들,https://movie-phinf.pstatic.net/20190121_177/1548035057369VBSMv_JPEG/movie_image.jpg?type=m203_290_2,9.11,['다큐멘터리'],"['할머니', '칠곡', '가시', '인생', '영화', '한글', '삶', '나이', '마음', '관객', '일곱', '웃음', '개봉', '일상', '이야기']",김재환,"['박금분', '곽두조', '강금연', '안윤선', '박월선']"
노킹 온 헤븐스 도어,https://movie-phinf.pstatic.net/20130430_121/1367285709690C3a7N_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['액션', '범죄', '드라마', '코미디']","['헤븐', '노킹', '도어', '관객', '영화', '개봉', '최고', '다시', '명작', '여행', '삶', '모습', '수', '음악', '한번']",토머스 얀,"['틸 슈바이거', '잔 조세프 리퍼스', '티에리 반 베어베케', '모리츠 블라이브트로이', '허브 스타펠']"
호텔 뭄바이,https://movie-phinf.pstatic.net/20190415_275/1555310081472MmN8D_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['범죄', '드라마', '스릴러']","['호텔', '테러', '뭄바이', '영화', '촬영', '감독', '타지', '배우', '사람', '등', '수', '사건', '인물', '직원', '세계']",안소니 마라스,"['데브 파텔', '아미 해머', '나자닌 보니아디', '아누팜 커', '제이슨 아이삭스']"
써니,https://movie-phinf.pstatic.net/20111223_71/1324635483880NQEfk_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['코미디', '드라마']","['나미', '친구', '써니', '때', '사투리', '욕', '멤버', '춘화', '축제', '문학소녀', '나선', '전학생', '가장', '공주', '주자']",강형철,"['유호정', '심은경', '강소라', '고수희', '김민영']"
극장판 쿠로코의 농구 라스트 게임,https://movie-phinf.pstatic.net/20170414_125/1492154333194H9k8h_JPEG/movie_image.jpg?type=m203_290_2,9.11,['애니메이션'],"['일본', '쿠로코', '카', '친선', '리벤지', '동시', '선언', '이린', '고등학교', '방문', '세대', '제패', '경기', '끝', '기적']",타다 슌스케,"['오노 켄쇼', '오노 유우키', '사이토 치와', '호소야 요시마사', '하마다 켄지']"
공범자들,https://movie-phinf.pstatic.net/20170731_231/15014620888879TqBt_JPEG/movie_image.jpg?type=m203_290_2,9.11,['다큐멘터리'],"['언론', '범자', '방송', '이명박', '장악', '권력', '시작', '참사', '보도', '카메라', '정권', '등', '사건', '저항', '실체']",최승호,"['이명박', '김재철', '김장겸', '고대영']"
브링 더 소울 : 더 무비,https://movie-phinf.pstatic.net/20190628_71/1561688167127JBaHS_JPEG/movie_image.jpg?type=m203_290_2,9.11,['다큐멘터리'],"['방탄소년단', '시작', '이야기', '파리', '팬', '유럽', '테이블', '풀이', '날', '호흡', '긴장', '수', '모든', '마지막', '뒤']",박준수,"['RM', '진', '슈가', '제이홉', '지민']"
드래곤볼 슈퍼: 브로리,https://movie-phinf.pstatic.net/20190123_250/1548209985442yC6DG_JPEG/movie_image.jpg?type=m203_290_2,9.11,['애니메이션'],"['드래곤볼', '브로', '슈퍼', '시리즈', '액션', '개봉', '작품', '어인', '극장판', '일본', '이번', '영화', '세계', '국내', '더욱']",나가미네 타츠야,"['노자와 마사코', '호리카와 료', '나카오 류세이', '시마다 빈', '히사카와 아야']"
웨딩 드레스,https://movie-phinf.pstatic.net/20111223_152/1324599828316l872O_JPEG/movie_image.jpg?type=m203_290_2,9.11,['드라마'],"['소라', '엄마', '우리', '세상', '날', '제일', '친구', '보고', '웨딩드레스', '김밥', '아가', '비', '게임기', '드레스', '시간']",권형진,"['송윤아', '김향기', '김명국', '전미선', '김여진']"
스피드,https://movie-phinf.pstatic.net/20111222_264/1324486401329Yo0Bv_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['액션', '스릴러']","['버스', '페인', '시속', '장치', '끝', '앙심', '해리', '총', '엘리베이터', '불', '핸들', '속도', '좌충우돌', '마일', '러쉬아워']",쟝 드봉,"['키아누 리브스', '데니스 호퍼', '산드라 블록', '조 모튼', '제프 다니엘스']"
이터널 선샤인,https://movie-phinf.pstatic.net/20150922_4/14429125602616zXzR_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['멜로/로맨스', '드라마', 'SF']","['영화', '기억', '조엘', '공', '클레멘타인', '선샤인', '터널', '개봉', '사랑', '음악', '배우', '연기', '중', '미셸', '촬영']",미셸 공드리,"['짐 캐리', '케이트 윈슬렛', '커스틴 던스트', '마크 러팔로', '일라이저 우드']"
피터팬,https://movie-phinf.pstatic.net/20111223_248/1324580462874N1ktk_JPEG/movie_image.jpg?type=m203_290_2,9.12,"['가족', '액션', '판타지', '모험']","['피터팬', '웬디', '영화', '후크', '환상', '위해', '어른', '효과', '네버랜드', '피터', '특수', '호건', '등', '제레미', '아이']",P.J. 호건,"['제이슨 아이삭스', '제레미 섬터', '레이첼 허드-우드', '올리비아 윌리암스', '루디빈 사니에']"
호로비츠를 위하여,https://movie-phinf.pstatic.net/20111222_232/13245451664833Q9BY_JPEG/movie_image.jpg?type=m203_290_2,9.10,['드라마'],"['지수', '경민', '경민이', '날', '학원', '알', '번쩍', '선생', '매진', '호로비츠', '입상', '김지수', '매몰', '메트로놈', '천재소년']",권형진,"['엄정화', '신의재', '박용우', '최선자', '윤예리']"
무간도,https://movie-phinf.pstatic.net/20160201_10/1454292036869x1NUi_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['범죄', '스릴러', '느와르', '드라마']","['무간도', '느와르', '영화', '홍콩', '개봉', '등', '작품', '팬', '세계', '캐릭터', '장르', '흥행', '범죄', '수', '영화제']",맥조휘,"['양조위', '유덕화', '황추생', '증지위', '소아헌']"
싸이코,https://movie-phinf.pstatic.net/20180807_270/1533618483288uhbNO_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['공포', '스릴러', '미스터리']","['그녀', '샘', '모텔', '마리온', '돈', '회사', '실종', '아보', '자신', '말', '가스트', '언니', '도주', '바로', '결혼']",알프레드 히치콕,"['안소니 퍼킨스', '베라 마일즈', '존 게빈', '마틴 발삼', '존 맥킨타이어']"
분노의 질주: 더 세븐,https://movie-phinf.pstatic.net/20150327_289/1427423961867dqf2C_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['액션', '범죄', '스릴러']","['질주', '액션', '분노', '슈퍼카', '촬영', '세븐', '수', '장면', '워커', '시리즈', '아부다비', '멤버', '등', '완성', '위해']",제임스 완,"['빈 디젤', '폴 워커', '드웨인 존슨', '제이슨 스타뎀', '미셸 로드리게즈']"
빽 투 더 퓨쳐 3,https://movie-phinf.pstatic.net/20111216_284/1324028982380bmlWA_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['SF', '서부', '판타지', '코미디']","['박사', '마티', '리안', '매드', '독', '시간', '태넌', '윌슨', '선조', '고장', '위해', '여행', '결투', '클라라', '토마스']",로버트 저메키스,"['마이클 J. 폭스', '크리스토퍼 로이드', '메리 스틴버겐', '토머스 F. 윌슨', '맷 클라크']"
늑대아이,https://movie-phinf.pstatic.net/20120802_133/1343895650491D9uvd_JPEG/movie_image.jpg?type=m203_290_2,9.11,"['애니메이션', '판타지', '멜로/로맨스', '드라마', '모험', '가족']","['늑대아이', '애니메이션', '감독', '마모루', '호소', '일본', '최고', '하나', '영화', '등', '썸머워즈', '유키', '작품', '실사', '진']",호소다 마모루,"['미야자키 아오이', '오오사와 타카오', '쿠로키 하루', '니시이 유키토', '오노 모모카']"
